length,dotsNum,isAtAppers,isHavingIP,slashNum,makafNum,isTinyUrl,isIpInURL,isMailto,subDomainsNum,label
85,4,0,0,7,6,0,0,0,5,1
55,3,0,0,4,2,0,0,0,3,0
210,1,0,0,18,2,0,0,0,16,1
26,1,0,0,4,1,1,0,0,2,0
35,2,0,0,5,0,0,0,0,3,0
127,8,0,0,7,1,0,0,0,6,1
41,3,0,0,3,1,0,0,0,1,1
53,3,0,0,5,0,0,0,0,4,0
34,2,0,0,4,0,0,0,0,3,0
125,8,0,0,6,3,0,0,0,5,1
42,2,0,0,4,0,0,0,0,2,0
23,2,0,0,3,0,0,0,0,2,0
61,3,0,0,7,0,1,0,0,6,1
28,2,0,0,4,0,0,0,0,2,0
28,2,0,0,4,0,0,0,0,2,0
23,2,0,0,3,0,0,0,0,1,1
236,2,0,0,6,3,0,0,0,5,1
82,6,0,0,5,0,0,0,0,4,1
32,2,0,0,5,0,0,0,0,3,0
36,3,0,0,3,0,0,0,0,2,0
245,9,0,0,13,7,0,0,0,11,1
27,2,0,0,3,0,0,0,0,1,1
36,2,0,0,4,0,0,0,0,2,0
106,4,0,0,8,2,0,0,0,6,1
96,5,0,0,6,3,0,0,0,4,1
47,3,0,0,4,1,0,0,0,3,1
36,3,0,0,3,0,0,0,0,2,0
33,2,0,0,5,0,0,0,0,3,0
144,1,0,0,7,0,0,0,0,6,1
90,3,0,0,4,5,0,0,0,2,1
38,3,0,0,4,0,0,0,0,3,1
62,2,0,0,6,3,0,0,0,4,1
36,3,0,0,3,0,0,0,0,2,0
26,1,0,0,3,0,1,0,0,2,0
86,6,0,0,4,0,0,0,0,2,1
105,2,0,0,4,0,0,0,0,3,1
32,2,0,0,4,0,0,0,0,3,1
105,4,0,0,8,4,0,0,0,6,1
55,3,0,0,5,0,0,0,0,4,0
89,7,0,0,3,3,0,0,0,2,1
36,3,0,0,3,0,0,0,0,2,0
39,2,0,0,4,0,0,0,0,3,1
46,2,0,0,6,0,0,0,0,4,0
202,2,0,0,3,1,0,0,0,2,1
41,3,0,0,4,0,0,0,0,3,1
37,4,0,0,4,0,1,0,0,2,0
37,3,0,0,3,0,0,0,0,2,0
130,3,0,0,8,0,0,0,0,7,0
43,6,0,0,3,1,0,0,0,1,1
66,3,0,0,8,1,0,0,0,7,1
52,2,0,0,5,0,0,0,0,4,1
76,2,0,0,4,2,0,0,0,3,1
42,3,0,0,4,1,0,0,0,3,0
68,3,0,0,5,1,0,0,0,4,1
48,2,0,0,3,0,0,0,0,2,1
135,2,0,0,5,1,0,0,0,4,1
210,17,0,0,2,0,0,0,0,1,1
60,3,0,0,7,0,0,0,0,5,1
34,2,0,0,4,0,0,0,0,3,0
71,3,0,0,6,2,0,0,0,5,0
44,2,0,0,5,0,0,0,0,3,0
94,3,0,0,6,1,0,0,0,5,0
43,2,0,0,3,0,0,0,0,2,1
376,3,0,0,5,7,0,0,0,4,1
40,2,0,0,4,0,0,0,0,3,1
98,4,0,0,3,1,0,0,0,2,1
25,1,0,0,3,0,0,0,0,1,1
56,2,0,0,8,0,0,0,0,7,0
45,3,0,0,4,0,0,0,0,3,0
123,7,0,0,7,1,0,0,0,6,1
237,8,0,0,13,7,0,0,0,11,1
258,12,0,0,7,8,0,0,0,6,1
34,2,0,0,4,0,0,0,0,3,0
19,1,0,0,3,0,0,0,0,1,1
67,3,0,0,5,0,0,0,0,4,1
79,1,0,0,5,0,0,0,0,3,1
33,2,0,0,3,0,1,0,0,1,1
79,2,0,0,8,0,0,0,0,6,1
42,3,0,0,3,2,1,0,0,2,0
66,5,0,0,8,0,0,0,0,7,0
45,2,0,0,4,0,0,0,0,3,0
100,7,0,0,3,0,0,0,0,2,1
198,3,0,0,5,3,0,0,0,4,1
35,2,0,0,3,0,0,0,0,1,1
41,2,0,0,4,2,0,0,0,2,0
61,1,0,0,7,0,0,0,0,5,1
39,1,0,0,4,0,0,0,0,3,0
34,2,0,0,4,0,0,0,0,3,1
33,1,0,0,4,1,0,0,0,2,0
44,3,0,0,4,0,0,0,0,3,0
48,2,0,0,7,0,0,0,0,5,1
350,3,0,0,5,9,0,0,0,4,1
36,2,0,0,4,0,0,0,0,2,1
193,7,0,0,3,8,0,0,0,2,1
29,2,0,0,3,0,1,0,0,1,1
74,5,0,0,7,0,0,0,0,6,1
76,4,0,0,5,0,0,0,0,4,1
38,3,0,0,4,0,0,0,0,3,1
33,2,0,0,4,0,0,0,0,3,0
196,3,0,0,5,1,0,0,0,4,1
376,3,0,0,5,7,0,0,0,4,1
67,2,0,0,6,0,0,0,0,5,1
89,1,0,0,6,0,0,0,0,4,1
131,2,0,0,10,14,0,0,0,9,1
101,4,0,0,11,0,0,0,0,9,1
54,3,0,0,4,0,0,0,0,3,0
105,6,0,0,10,1,0,0,0,9,1
58,3,0,0,4,0,0,0,0,3,0
56,3,0,0,5,0,0,0,0,4,0
122,10,0,0,4,0,0,0,0,2,1
66,5,0,0,6,0,0,0,0,5,1
230,6,0,0,5,1,0,0,0,4,1
132,6,0,0,7,1,0,0,0,6,1
107,7,0,0,9,0,0,0,0,8,1
34,2,0,0,4,0,0,0,0,3,0
99,3,0,0,4,0,0,0,0,3,1
42,2,0,0,4,0,0,0,0,2,0
58,3,0,0,3,0,0,0,0,2,0
71,8,0,0,5,0,0,0,0,4,1
42,3,0,0,3,0,0,0,0,2,1
71,5,0,0,7,0,0,0,0,6,1
68,2,0,0,4,0,0,0,0,3,1
102,6,0,0,10,1,0,0,0,9,1
56,5,0,0,6,0,0,0,0,5,1
38,3,0,0,3,0,0,0,0,2,0
72,3,0,0,7,2,0,0,0,5,1
50,2,0,0,7,0,0,0,0,5,0
61,2,0,0,6,0,0,0,0,5,1
38,2,0,0,4,0,0,0,0,3,0
48,4,0,0,4,1,0,0,0,3,0
31,2,0,0,4,0,0,0,0,3,1
50,1,0,0,9,0,0,0,0,7,0
47,3,0,0,6,0,0,0,0,5,1
60,1,0,0,6,0,0,0,0,4,1
376,3,0,0,5,8,0,0,0,4,1
35,2,0,0,4,0,0,0,0,3,0
113,2,0,0,3,0,0,0,0,2,1
36,3,0,0,3,0,0,0,0,2,1
59,4,0,0,5,0,0,0,0,4,0
62,3,0,0,4,0,0,0,0,3,0
29,3,0,0,3,1,0,0,0,2,0
103,1,0,0,6,1,0,0,0,5,1
58,3,0,0,4,0,0,0,0,3,1
34,2,0,0,4,0,0,0,0,3,0
36,2,0,0,4,0,0,0,0,2,1
127,2,0,0,9,0,0,0,0,8,1
33,2,0,0,4,0,0,0,0,3,0
34,2,0,0,4,0,0,0,0,2,0
44,3,0,0,4,0,0,0,0,3,0
34,3,0,0,4,0,0,0,0,2,0
75,2,0,0,6,0,0,0,0,5,1
64,3,0,0,5,0,0,0,0,3,0
66,3,0,0,6,0,0,0,0,5,1
81,3,0,0,6,1,0,0,0,5,0
107,7,0,0,10,1,0,0,0,9,1
30,3,0,0,3,0,0,0,0,2,0
36,2,0,0,4,0,0,0,0,2,0
46,3,0,0,4,1,0,0,0,2,1
63,2,0,0,6,1,0,0,0,5,1
33,2,0,0,3,0,0,0,0,1,1
200,3,0,0,4,2,0,0,0,3,1
175,11,0,0,11,1,0,0,0,10,1
350,3,0,0,5,5,0,0,0,4,1
32,3,0,0,5,0,0,0,0,3,1
33,2,0,0,3,0,0,0,0,2,0
24,1,0,0,4,0,0,0,0,2,0
42,2,0,0,4,0,0,0,0,3,1
185,12,0,0,5,1,0,0,0,3,1
103,8,0,0,7,1,0,0,0,6,1
37,4,0,0,3,0,0,0,0,2,0
34,2,0,0,4,0,0,0,0,3,0
24,2,0,0,3,0,0,0,0,2,0
344,3,0,0,5,7,0,0,0,4,1
94,2,0,0,4,0,0,0,0,3,1
56,6,0,0,4,0,0,0,0,3,1
55,5,0,0,4,0,0,0,0,2,1
25,2,0,0,3,0,0,0,0,1,1
305,10,0,0,3,1,0,0,0,2,1
36,3,0,0,3,0,0,0,0,2,1
57,1,0,0,5,1,0,0,0,3,1
103,8,0,0,7,1,0,0,0,6,1
49,2,0,0,7,1,0,0,0,6,1
94,2,0,0,7,1,0,0,0,6,1
124,11,0,0,4,0,0,0,0,2,1
47,2,0,0,5,1,0,0,0,3,0
21,2,0,0,3,0,0,0,0,1,1
198,2,0,0,5,1,1,0,0,4,1
126,6,0,0,7,1,0,0,0,6,1
100,3,0,0,4,1,0,0,0,3,1
287,20,0,0,5,0,1,0,0,4,1
34,2,0,0,4,0,0,0,0,2,0
89,5,0,0,7,1,0,0,0,6,0
152,6,0,0,6,0,1,0,0,5,1
88,3,1,0,8,1,0,0,0,7,1
54,4,0,0,5,0,0,0,0,3,1
46,5,0,0,4,2,0,0,0,3,0
101,6,0,0,10,1,0,0,0,9,1
75,6,0,0,6,0,0,0,0,5,1
33,2,0,0,4,0,0,0,0,2,1
26,2,0,0,4,0,0,0,0,2,0
33,2,0,0,4,0,0,0,0,2,0
64,5,0,0,4,0,0,0,0,3,1
41,2,0,0,3,1,0,0,0,2,1
37,3,0,0,3,1,0,0,0,2,0
172,10,0,0,6,1,0,0,0,5,1
41,3,0,0,4,0,0,0,0,2,1
49,5,0,0,4,0,0,0,0,3,1
34,2,0,0,4,0,0,0,0,3,0
29,2,0,0,4,1,0,0,0,2,0
43,2,0,0,6,0,0,0,0,5,0
25,1,0,0,4,0,0,0,0,3,1
34,3,0,0,3,0,1,0,0,1,1
32,2,0,0,4,0,0,0,0,3,0
34,2,0,0,4,0,0,0,0,3,0
48,3,0,0,3,1,1,0,0,2,1
42,2,0,0,6,0,0,0,0,4,1
101,6,0,0,10,1,0,0,0,9,1
32,3,0,0,3,0,0,0,0,2,0
52,1,0,0,5,0,0,0,0,3,1
28,2,0,0,4,0,0,0,0,2,0
51,2,0,0,5,2,0,0,0,4,1
70,3,0,0,9,0,0,0,0,8,0
120,15,0,0,3,0,1,0,0,1,1
23,1,0,0,4,0,0,0,0,2,1
38,2,0,0,4,0,0,0,0,3,0
48,4,0,0,3,0,0,0,0,2,1
68,1,0,0,6,0,0,0,0,4,1
46,2,0,0,5,0,0,0,0,3,0
39,3,0,0,4,0,0,0,0,3,0
56,5,0,0,5,1,0,0,0,4,1
106,6,0,0,10,1,0,0,0,9,1
32,2,0,0,4,0,0,0,0,2,0
132,7,0,0,7,1,1,0,0,6,1
34,2,0,0,4,0,0,0,0,3,0
85,2,0,0,7,0,0,0,0,5,1
44,3,0,0,4,1,0,0,0,3,1
32,3,0,0,3,0,0,0,0,1,1
99,6,0,0,10,1,0,0,0,9,1
73,3,0,0,5,3,0,0,0,4,1
38,3,0,0,4,0,1,0,0,3,0
35,2,0,0,3,1,0,0,0,2,1
40,3,0,0,4,0,0,0,0,2,0
19,1,0,0,4,0,0,0,0,2,1
67,7,0,0,6,0,0,0,0,5,1
42,3,0,0,3,2,1,0,0,2,0
45,2,0,0,6,1,0,0,0,4,0
41,2,0,0,4,0,0,0,0,2,1
34,2,0,0,4,0,0,0,0,3,0
105,6,0,0,10,1,0,0,0,9,1
63,2,0,0,4,0,0,0,0,3,1
47,2,0,0,5,0,0,0,0,3,0
64,1,0,0,7,0,0,0,0,5,1
54,3,0,0,4,0,0,0,0,3,0
49,2,0,0,4,1,0,0,0,3,1
36,2,0,0,4,0,0,0,0,2,0
35,1,0,0,6,0,0,0,0,4,1
37,3,0,0,4,0,0,0,0,3,1
44,4,0,0,4,0,0,0,0,3,0
91,6,0,0,5,1,0,0,0,4,1
63,2,0,0,7,1,0,0,0,5,1
63,2,0,0,8,0,0,0,0,7,1
38,3,0,0,3,0,0,0,0,2,0
152,12,0,0,4,0,0,0,0,3,1
46,2,0,0,4,1,0,0,0,3,1
65,3,0,0,9,0,0,0,0,7,0
30,2,0,0,5,0,0,0,0,3,1
249,3,0,0,8,0,0,0,0,7,1
42,4,0,0,5,0,0,0,0,3,0
39,4,0,0,5,1,0,0,0,3,0
73,4,0,0,8,1,0,0,0,7,1
67,6,0,0,5,0,0,0,0,4,1
69,4,0,0,4,0,0,0,0,3,1
54,3,0,0,5,0,0,0,0,4,0
78,6,0,0,4,0,0,0,0,3,1
42,3,0,0,5,0,0,0,0,4,1
60,3,0,0,7,0,0,0,0,5,1
42,3,0,0,4,0,0,0,0,3,1
122,1,0,0,9,1,0,0,0,7,1
31,4,0,0,4,0,0,0,0,2,0
81,3,0,0,7,0,0,0,0,6,1
54,3,0,0,4,0,0,0,0,3,1
89,7,0,0,7,1,0,0,0,6,1
48,3,0,0,5,0,0,0,0,4,0
90,2,0,0,8,0,0,0,0,6,1
52,2,0,0,6,1,0,0,0,5,1
40,2,0,0,4,0,0,0,0,3,1
48,4,0,0,3,1,0,0,0,2,0
111,7,0,0,10,1,0,0,0,9,1
32,2,0,0,4,0,0,0,0,3,0
106,6,0,0,7,0,0,0,0,6,1
72,2,0,0,4,0,0,0,0,3,1
85,3,0,0,8,0,0,0,0,7,1
53,3,0,0,5,0,0,0,0,4,1
127,2,0,0,13,2,0,0,0,12,1
54,3,0,0,5,2,0,0,0,4,0
52,3,0,0,5,0,0,0,0,4,0
59,6,0,0,4,1,0,0,0,2,1
33,2,0,0,4,0,0,0,0,3,0
37,1,0,0,6,0,0,0,0,4,0
66,3,0,0,7,0,0,0,0,6,0
113,5,0,0,10,1,0,0,0,8,1
119,2,0,0,4,0,0,0,0,3,1
52,2,0,0,7,0,1,0,0,5,1
52,2,0,0,4,0,0,0,0,3,1
56,4,0,0,5,0,0,0,0,4,1
122,12,0,0,4,0,0,0,0,2,1
151,11,0,0,5,0,0,0,0,3,1
127,3,0,0,10,0,0,0,0,9,1
35,3,0,0,3,0,0,0,0,2,1
34,2,0,0,4,0,0,0,0,3,0
255,9,0,0,5,4,0,0,0,3,1
49,3,0,0,4,0,0,0,0,3,0
34,3,0,0,3,0,0,0,0,2,1
30,2,0,0,4,0,0,0,0,3,1
95,6,0,0,11,1,0,0,0,10,1
60,7,0,0,5,0,0,0,0,4,1
41,3,0,0,4,0,0,0,0,3,0
69,4,0,0,6,1,0,0,0,5,1
26,2,0,0,3,0,0,0,0,1,1
53,3,0,0,5,0,0,0,0,4,1
79,5,0,0,7,2,0,0,0,5,1
41,1,0,0,4,1,0,0,0,2,1
39,3,0,0,4,0,0,0,0,3,0
194,3,0,0,5,1,0,0,0,4,1
37,2,0,0,4,1,1,0,0,2,0
34,2,0,0,4,0,0,0,0,3,0
167,2,0,0,5,1,0,0,0,4,1
62,1,0,0,7,2,0,0,0,5,1
42,7,0,0,4,0,0,0,0,3,1
313,11,0,0,6,0,0,0,0,4,1
38,3,0,0,4,0,0,0,0,3,1
101,3,0,0,9,1,0,0,0,8,1
72,3,0,0,6,0,0,0,0,5,0
134,2,0,0,4,0,0,0,0,3,1
51,3,0,0,4,0,0,0,0,3,1
46,2,0,0,6,0,0,0,0,5,1
61,3,0,0,6,0,0,0,0,5,0
41,1,0,0,5,0,0,0,0,3,0
117,7,0,0,6,1,1,0,0,5,1
344,3,0,0,5,8,0,0,0,4,1
53,6,0,0,5,0,0,0,0,3,1
26,1,0,0,3,0,1,0,0,2,0
33,2,0,0,4,0,0,0,0,3,0
102,6,0,0,4,0,0,0,0,3,1
46,2,0,0,4,0,0,0,0,3,0
74,3,0,0,4,0,0,0,0,3,1
39,3,0,0,3,0,0,0,0,2,0
86,3,0,0,4,0,1,0,0,3,1
103,4,0,0,9,0,0,0,0,8,1
123,5,0,0,4,0,0,0,0,3,1
73,8,0,0,3,4,0,0,0,2,1
33,2,0,0,4,0,0,0,0,3,0
52,4,0,0,3,0,0,0,0,2,0
361,12,0,0,4,1,0,0,0,3,1
46,1,0,0,5,0,0,0,0,3,1
75,1,0,0,5,0,0,0,0,3,1
43,3,0,0,3,0,0,0,0,2,0
31,3,0,0,3,0,0,0,0,2,0
65,1,0,0,5,2,0,0,0,4,0
42,2,0,0,4,0,0,0,0,2,0
40,1,0,0,3,0,0,0,0,1,1
67,3,0,0,4,0,0,0,0,3,0
350,3,0,0,5,11,0,0,0,4,1
42,2,0,0,5,0,1,0,0,3,0
40,4,0,0,2,1,0,0,0,1,1
40,3,0,0,3,0,0,0,0,2,0
50,2,0,0,5,1,0,0,0,3,0
39,2,0,0,4,0,0,0,0,2,0
40,2,0,0,4,0,0,0,0,3,1
38,1,0,0,4,0,0,0,0,3,1
83,5,0,0,9,0,0,0,0,8,1
43,2,0,0,5,0,0,0,0,4,1
45,3,0,0,3,0,0,0,0,2,0
67,1,0,0,9,0,0,0,0,7,1
80,4,0,0,7,0,0,0,0,6,1
48,3,0,0,5,0,0,0,0,4,0
119,1,0,0,8,0,0,0,0,6,1
45,3,0,0,4,0,0,0,0,3,0
62,3,0,0,5,4,0,0,0,4,0
121,2,0,0,11,4,0,0,0,9,1
34,2,0,0,4,0,0,0,0,3,0
40,2,0,0,4,0,0,0,0,2,1
32,2,0,0,3,1,1,0,0,1,1
34,2,0,0,5,0,0,0,0,3,0
69,2,0,0,9,1,0,0,0,8,1
79,3,0,0,7,1,1,0,0,6,1
130,1,0,0,3,2,0,0,0,2,1
34,2,0,0,4,0,0,0,0,3,0
44,2,0,0,4,2,1,0,0,2,0
92,4,0,0,5,2,0,0,0,3,1
33,3,0,0,4,0,0,0,0,2,0
255,3,0,0,8,2,0,0,0,7,1
236,4,0,0,8,0,0,0,0,7,1
38,4,0,0,3,0,0,0,0,2,0
194,16,0,0,9,0,0,0,0,8,1
56,4,0,0,3,0,0,0,0,1,1
47,4,0,0,5,0,0,0,0,3,0
54,4,0,0,4,0,0,0,0,3,1
38,2,0,0,3,0,0,0,0,2,0
34,2,0,0,3,0,0,0,0,1,1
19,1,0,0,3,0,1,0,0,2,1
72,3,0,0,7,1,0,0,0,5,1
104,5,0,0,8,3,0,0,0,6,1
76,1,0,0,6,0,0,0,0,5,1
40,2,0,0,4,0,0,0,0,3,1
255,16,0,0,4,2,0,0,0,3,1
97,3,0,0,7,2,0,0,0,6,1
69,4,0,0,4,0,0,0,0,3,1
29,2,0,0,4,0,0,0,0,2,0
61,3,0,0,5,4,0,0,0,4,0
36,3,0,0,3,0,0,0,0,2,1
199,2,0,0,6,0,0,0,0,5,1
40,3,0,0,4,1,0,0,0,3,0
48,3,0,0,3,0,1,0,0,2,0
88,4,0,0,5,1,0,0,0,4,0
79,2,0,0,5,1,0,0,0,4,1
32,2,0,0,4,0,0,0,0,3,0
46,3,0,0,5,0,0,0,0,3,0
39,2,0,0,4,0,0,0,0,3,0
51,4,0,0,5,0,0,0,0,4,1
48,2,0,0,5,0,0,0,0,4,1
38,2,0,0,4,0,0,0,0,2,0
36,2,0,0,4,0,0,0,0,3,0
36,3,0,0,4,0,0,0,0,2,0
53,5,0,0,5,0,1,0,0,4,0
43,3,0,0,3,0,0,0,0,2,0
116,6,0,0,11,1,0,0,0,9,1
40,2,0,0,4,0,0,0,0,3,1
43,3,0,0,3,0,1,0,0,2,0
32,2,0,0,4,0,0,0,0,2,0
88,4,0,0,7,0,0,0,0,6,1
206,11,0,0,4,6,0,0,0,2,1
75,3,0,0,6,2,0,0,0,5,1
83,4,0,0,3,1,0,0,0,2,1
46,3,0,0,4,0,0,0,0,3,0
41,3,0,0,3,0,0,0,0,2,0
105,7,0,0,5,0,0,0,0,3,1
59,4,0,0,5,0,1,0,0,4,1
102,7,0,0,7,1,0,0,0,6,1
51,3,0,0,5,0,0,0,0,4,1
43,4,0,0,4,0,0,0,0,3,1
40,3,0,0,3,0,0,0,0,2,0
33,2,0,0,4,0,0,0,0,3,0
376,3,0,0,5,9,0,0,0,4,1
180,2,0,0,10,4,0,0,0,8,1
41,3,0,0,3,0,0,0,0,2,0
26,1,0,0,3,0,1,0,0,1,1
31,2,0,0,4,0,0,0,0,2,1
202,4,0,0,4,2,0,0,0,3,1
67,3,0,0,4,0,0,0,0,3,0
32,3,0,0,4,0,0,0,0,2,1
177,2,0,0,4,1,0,0,0,3,1
34,2,0,0,4,0,0,0,0,3,1
49,3,0,0,5,0,1,0,0,4,0
55,5,0,0,5,0,0,0,0,4,1
73,7,0,0,6,1,0,0,0,5,1
33,2,0,0,4,1,0,0,0,2,1
40,5,0,0,4,0,0,0,0,3,0
81,3,0,0,8,0,0,0,0,7,1
55,2,0,0,5,0,1,0,0,3,0
34,2,0,0,4,0,0,0,0,3,0
230,2,0,0,4,0,0,0,0,3,1
39,2,0,0,4,0,0,0,0,2,0
51,3,0,0,4,2,0,0,0,3,0
26,2,0,0,4,0,0,0,0,2,1
42,1,0,0,4,0,0,0,0,3,0
34,2,0,0,4,0,0,0,0,3,0
58,3,0,0,3,0,0,0,0,2,0
36,1,0,0,4,1,0,0,0,2,1
54,1,0,0,6,0,0,0,0,4,0
44,3,0,0,4,0,0,0,0,3,0
61,4,0,0,4,0,0,0,0,3,0
42,3,0,0,4,0,0,0,0,2,1
76,3,0,0,3,0,0,0,0,2,0
38,3,0,0,3,2,1,0,0,1,1
77,3,0,0,7,1,0,0,0,6,1
67,3,0,0,4,0,0,0,0,3,0
31,2,0,0,4,0,0,0,0,2,0
51,3,1,0,4,2,0,0,0,2,0
79,2,0,0,8,0,0,0,0,6,1
55,3,0,0,5,1,0,0,0,4,1
49,3,0,0,5,0,0,0,0,4,0
40,2,0,0,4,0,0,0,0,3,1
46,3,0,0,4,0,0,0,0,3,1
49,3,0,0,6,0,0,0,0,5,1
39,2,0,0,4,1,0,0,0,2,0
38,4,0,0,4,0,0,0,0,3,0
64,2,0,0,5,0,0,0,0,4,1
38,2,0,0,3,0,0,0,0,1,1
77,4,0,0,4,1,0,0,0,3,1
51,4,0,0,5,1,0,0,0,4,1
110,7,0,0,10,1,0,0,0,9,1
37,3,0,0,4,0,0,0,0,2,0
162,9,0,0,6,1,0,0,0,4,1
24,1,0,0,4,0,0,0,0,2,1
57,3,0,0,3,3,0,0,0,2,0
33,3,0,0,3,1,0,0,0,1,1
111,8,0,0,10,2,0,0,0,9,1
111,6,1,0,7,0,0,0,0,6,1
173,13,0,0,3,0,0,0,0,1,1
109,5,0,0,9,1,0,0,0,8,1
350,3,0,0,5,7,0,0,0,4,1
108,6,0,0,9,1,0,0,0,8,1
26,2,0,0,4,0,0,0,0,2,0
134,4,0,0,4,0,0,0,0,3,1
45,3,0,0,5,0,0,0,0,4,1
66,2,0,0,9,1,0,0,0,8,1
47,2,0,0,6,0,1,0,0,4,1
35,2,0,0,3,0,1,0,0,2,1
40,2,0,0,4,0,0,0,0,3,1
40,2,0,0,4,0,0,0,0,3,1
29,2,0,0,4,0,0,0,0,2,0
102,7,0,0,7,1,0,0,0,6,1
40,3,0,0,5,0,0,0,0,4,1
354,3,0,0,5,5,0,0,0,4,1
40,3,0,0,4,1,0,0,0,3,0
66,5,0,0,4,0,0,0,0,2,1
53,2,0,0,7,0,0,0,0,6,0
32,3,0,0,4,0,0,0,0,2,0
20,2,0,0,3,0,0,0,0,1,1
38,3,0,0,3,0,0,0,0,2,0
49,3,0,0,5,0,0,0,0,4,0
117,7,0,0,10,2,1,0,0,9,1
27,2,0,0,3,1,0,0,0,2,1
37,2,0,0,5,0,0,0,0,3,0
43,3,0,0,5,1,0,0,0,2,1
59,3,0,0,4,0,0,0,0,3,1
53,2,0,0,5,1,0,0,0,4,1
52,3,0,0,5,0,0,0,0,4,1
31,2,0,0,4,0,0,0,0,2,0
31,2,0,0,5,0,0,0,0,3,0
56,3,0,0,5,1,0,0,0,4,1
45,3,0,0,4,0,0,0,0,3,0
25,1,0,0,3,0,0,0,0,2,1
36,2,0,0,5,0,0,0,0,3,0
77,2,0,0,7,1,0,0,0,6,1
90,5,0,0,4,0,0,0,0,3,1
44,1,0,0,6,1,0,0,0,4,1
47,3,0,0,5,0,0,0,0,4,1
52,1,0,0,6,2,0,0,0,4,1
113,8,0,0,7,0,0,0,0,6,1
47,3,0,0,4,0,0,0,0,3,0
81,1,0,0,7,0,0,0,0,5,1
172,10,0,0,6,1,0,0,0,5,1
56,3,0,0,5,1,0,0,0,4,1
78,2,0,0,6,2,0,0,0,4,1
30,3,0,0,3,0,1,0,0,2,0
74,3,0,0,6,0,0,0,0,5,0
33,2,0,0,4,0,0,0,0,3,0
38,4,0,0,4,0,0,0,0,2,0
43,4,0,0,4,0,1,0,0,2,0
57,1,0,0,7,1,0,0,0,5,1
47,1,0,0,5,1,0,0,0,3,1
48,3,0,0,5,0,0,0,0,4,1
38,3,0,0,3,2,0,0,0,2,0
66,2,0,0,4,0,0,0,0,3,1
29,2,0,0,4,0,0,0,0,2,0
88,2,0,0,11,0,0,0,0,9,1
48,3,0,0,6,0,0,0,0,4,1
46,3,0,0,4,0,0,0,0,3,1
86,2,0,0,4,0,0,0,0,3,1
18,1,0,0,3,0,0,0,0,1,1
47,3,0,0,6,0,1,0,0,5,1
59,3,0,0,7,1,0,0,0,5,0
34,2,0,0,5,1,0,0,0,3,0
34,2,0,0,5,0,0,0,0,3,0
68,3,0,0,6,1,0,0,0,5,1
148,1,0,0,7,0,0,0,0,6,1
41,2,0,0,4,2,0,0,0,3,0
39,2,0,0,5,0,0,0,0,3,0
43,4,0,0,4,1,0,0,0,3,1
78,5,1,0,4,0,0,0,0,3,1
49,3,0,0,5,0,0,0,0,4,0
104,8,0,0,7,0,0,0,0,6,1
47,3,0,0,5,0,0,0,0,4,0
34,2,0,0,4,0,0,0,0,3,0
34,2,0,0,4,0,0,0,0,3,0
55,4,0,0,6,0,0,0,0,5,1
20,1,0,0,3,0,1,0,0,2,1
61,3,0,0,5,1,0,0,0,4,1
351,16,0,0,5,1,0,0,0,4,1
82,1,0,0,5,6,0,0,0,4,0
47,2,0,0,4,0,0,0,0,2,1
57,3,0,0,4,2,0,0,0,3,0
41,2,0,0,4,0,0,0,0,3,0
90,4,0,0,3,1,0,0,0,2,1
38,2,0,0,4,0,1,0,0,2,0
43,4,0,0,4,1,0,0,0,3,0
42,3,0,0,3,0,0,0,0,2,1
268,16,0,0,7,8,0,0,0,5,1
40,2,0,0,4,0,0,0,0,3,0
52,3,0,0,5,1,1,0,0,4,0
86,6,0,0,7,1,0,0,0,6,1
34,2,0,0,4,0,0,0,0,3,0
56,3,0,0,6,2,0,0,0,5,1
27,2,0,0,4,0,0,0,0,2,0
67,7,0,0,3,1,0,0,0,1,1
206,2,0,0,5,0,0,0,0,4,1
34,2,0,0,4,0,0,0,0,3,0
137,7,0,0,10,0,0,0,0,8,1
70,3,0,0,6,1,0,0,0,5,1
26,2,0,0,4,0,1,0,0,2,0
40,2,0,0,5,0,1,0,0,3,0
57,3,0,0,7,0,0,0,0,6,0
173,13,0,0,3,4,0,0,0,2,1
53,3,0,0,5,0,0,0,0,4,0
34,2,0,0,4,0,0,0,0,3,0
79,2,0,0,8,0,0,0,0,6,1
35,2,0,0,4,0,0,0,0,3,1
67,8,0,0,5,1,0,0,0,4,1
40,2,0,0,5,0,0,0,0,3,0
60,2,0,0,5,3,0,0,0,3,0
63,3,0,0,6,0,0,0,0,5,1
40,3,0,0,3,1,0,0,0,2,0
61,3,0,0,5,0,0,0,0,4,0
34,2,0,0,5,0,0,0,0,3,0
105,2,0,0,11,1,1,0,0,10,1
66,3,0,0,5,1,0,0,0,4,0
34,2,0,0,4,0,0,0,0,3,0
64,2,0,0,4,1,0,0,0,3,1
67,3,0,0,7,1,0,0,0,6,0
55,3,0,0,4,0,1,0,0,3,0
52,2,0,0,4,0,0,0,0,3,0
36,2,0,0,3,1,0,0,0,1,1
190,8,0,0,5,2,1,0,0,4,1
34,1,0,0,4,0,0,0,0,2,0
45,3,0,0,3,0,0,0,0,2,1
59,2,0,0,5,1,0,0,0,4,0
49,3,0,0,6,0,0,0,0,4,0
62,6,0,0,4,0,0,0,0,3,1
34,3,0,0,3,0,0,0,0,2,1
53,3,0,0,5,1,1,0,0,4,0
65,5,0,0,7,0,0,0,0,6,1
